"studyid","rltv_mo","errorcode","errormessage","process","premiseid","studypoint","updated_dt","process_run_date","job_run_id"
FPLC-RSEV,202512,DIFFBILLCOMP,Interval cut (1559.0 kwh) is outside the 10.0% threshold when compared to billed usage (899.0 kwh).,Interval Data Quality,70124001,"361.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RS44NET9,202512,DIFFBILLCOMP,Interval cut (665.3 kwh) is outside the 10.0% threshold when compared to billed usage (62.0 kwh).,Interval Data Quality,70235805,"66368.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RSEV,202512,DIFFBILLCOMP,Interval cut (665.3 kwh) is outside the 10.0% threshold when compared to billed usage (62.0 kwh).,Interval Data Quality,70235805,"246.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RSEV,202512,DIFFBILLCOMP,Interval cut (1811.97 kwh) is outside the 10.0% threshold when compared to billed usage (1443.0 kwh).,Interval Data Quality,70484718,"405.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RSEV,202512,DIFFBILLCOMP,Interval cut (2119.62 kwh) is outside the 10.0% threshold when compared to billed usage (1623.0 kwh).,Interval Data Quality,70597182,"586.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RSEV,202512,DIFFBILLCOMP,Interval cut (1210.61 kwh) is outside the 10.0% threshold when compared to billed usage (715.0 kwh).,Interval Data Quality,70602615,"216.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RS44NET2,202512,DIFFBILLCOMP,Interval cut (1024.83 kwh) is outside the 10.0% threshold when compared to billed usage (62.0 kwh).,Interval Data Quality,70235805,"66368.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RS44NET4,202512,DIFFBILLCOMP,Interval cut (359.52 kwh) is outside the 10.0% threshold when compared to billed usage (62.0 kwh).,Interval Data Quality,70235805,"66368.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RS44NET9,202601,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70622019,"74632.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RS44NET2,202601,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70622019,"74632.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RS44NET4,202601,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70622019,"74632.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RS44NET9,202601,AUMONTH,"Only 10 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70622019,"74632.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RS44NET2,202601,AUMONTH,"Only 10 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70622019,"74632.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RS44NET4,202601,AUMONTH,"Only 10 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70622019,"74632.0",2026-01-10 03:35:37.490,20260110,ALR-scheduled__2026-01-09T08:00:00+00:00
FPLC-RS44NET9,202601,DIFFBILLCOMP,Interval cut (3067.43 kwh) is outside the 10.0% threshold when compared to billed usage (2349.0 kwh).,Interval Data Quality,70336847,"72621.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RSEV,202601,DIFFBILLCOMP,Interval cut (3067.43 kwh) is outside the 10.0% threshold when compared to billed usage (2349.0 kwh).,Interval Data Quality,70336847,"330.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RSEV,202601,DIFFBILLCOMP,Interval cut (2100.33 kwh) is outside the 10.0% threshold when compared to billed usage (1654.0 kwh).,Interval Data Quality,70607810,"1476.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RS44NET9,202601,DIFFBILLCOMP,Interval cut (3177.95 kwh) is outside the 10.0% threshold when compared to billed usage (2168.0 kwh).,Interval Data Quality,70626774,"72840.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RSEV,202601,DIFFBILLCOMP,Interval cut (3177.95 kwh) is outside the 10.0% threshold when compared to billed usage (2168.0 kwh).,Interval Data Quality,70626774,"808.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RSEV,202601,DIFFBILLCOMP,Interval cut (1011.88 kwh) is outside the 10.0% threshold when compared to billed usage (558.0 kwh).,Interval Data Quality,70633535,"267.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RSEV,202601,DIFFBILLCOMP,Interval cut (1691.71 kwh) is outside the 10.0% threshold when compared to billed usage (420.0 kwh).,Interval Data Quality,70651418,"508.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RSEV,202601,DIFFBILLCOMP,Interval cut (1028.0 kwh) is outside the 10.0% threshold when compared to billed usage (874.0 kwh).,Interval Data Quality,70670026,"2213.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RS44NET2,202601,DIFFBILLCOMP,Interval cut (3203.54 kwh) is outside the 10.0% threshold when compared to billed usage (2349.0 kwh).,Interval Data Quality,70336847,"72621.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RS44NET4,202601,DIFFBILLCOMP,Interval cut (136.1 kwh) is outside the 10.0% threshold when compared to billed usage (2349.0 kwh).,Interval Data Quality,70336847,"72621.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RS44NET2,202601,DIFFBILLCOMP,Interval cut (3596.03 kwh) is outside the 10.0% threshold when compared to billed usage (2168.0 kwh).,Interval Data Quality,70626774,"72840.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RS44NET4,202601,DIFFBILLCOMP,Interval cut (418.08 kwh) is outside the 10.0% threshold when compared to billed usage (2168.0 kwh).,Interval Data Quality,70626774,"72840.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RSEV,202601,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70576603,"587.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RSEV,202601,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70664193,"1529.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RSEV,202601,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70670026,"2213.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RS1EV,202601,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70576603,"5390.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RS1EV,202601,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70664193,"8790.0",2026-01-11 03:41:47.609,20260111,ALR-scheduled__2026-01-10T08:00:00+00:00
FPLC-RSEV,202601,DIFFBILLCOMP,Interval cut (601.02 kwh) is outside the 10.0% threshold when compared to billed usage (359.0 kwh).,Interval Data Quality,70005262,"808.0",2026-01-13 03:40:57.542,20260113,ALR-scheduled__2026-01-12T08:00:00+00:00
FPLC-RSEV,202601,PREMISE,"Premise data change: channels changed from [1, 1000] to [1.0].",Master Data,70005262,"808.0",2026-01-13 03:40:57.542,20260113,ALR-scheduled__2026-01-12T08:00:00+00:00
FPLC-RSEV,202601,DIFFBILLCOMP,Interval cut (1571.0 kwh) is outside the 10.0% threshold when compared to billed usage (833.0 kwh).,Interval Data Quality,70042144,"331.0",2026-01-14 03:37:56.991,20260114,ALR-scheduled__2026-01-13T08:00:00+00:00
FPLC-RSEV,202601,DIFFBILLCOMP,Interval cut (1563.0 kwh) is outside the 10.0% threshold when compared to billed usage (1107.0 kwh).,Interval Data Quality,70120341,"463.0",2026-01-14 03:37:56.991,20260114,ALR-scheduled__2026-01-13T08:00:00+00:00
FPLC-RS44NET9,202601,DIFFBILLCOMP,Interval cut (1691.32 kwh) is outside the 10.0% threshold when compared to billed usage (685.0 kwh).,Interval Data Quality,70158196,"70150.0",2026-01-14 03:37:56.991,20260114,ALR-scheduled__2026-01-13T08:00:00+00:00
FPLC-RSEV,202601,DIFFBILLCOMP,Interval cut (1691.32 kwh) is outside the 10.0% threshold when compared to billed usage (685.0 kwh).,Interval Data Quality,70158196,"433.0",2026-01-14 03:37:56.991,20260114,ALR-scheduled__2026-01-13T08:00:00+00:00
FPLC-RSEV,202601,DIFFBILLCOMP,Interval cut (1653.19 kwh) is outside the 10.0% threshold when compared to billed usage (1241.0 kwh).,Interval Data Quality,70321632,"218.0",2026-01-14 03:37:56.991,20260114,ALR-scheduled__2026-01-13T08:00:00+00:00
FPLC-RS44NET9,202404,DIFFBILLCOMP,Interval cut (474.62 kwh) is outside the 10.0% threshold when compared to billed usage (241.0 kwh).,Interval Data Quality,70141101,"54394.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,DIFFBILLCOMP,Interval cut (1233.46 kwh) is outside the 10.0% threshold when compared to billed usage (83.0 kwh).,Interval Data Quality,70158196,"70150.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,DIFFBILLCOMP,Interval cut (647.47 kwh) is outside the 10.0% threshold when compared to billed usage (275.0 kwh).,Interval Data Quality,70281751,"56916.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,DIFFBILLCOMP,Interval cut (1904.03 kwh) is outside the 10.0% threshold when compared to billed usage (1437.0 kwh).,Interval Data Quality,70336847,"72621.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET2,202601,DIFFBILLCOMP,Interval cut (1942.4 kwh) is outside the 10.0% threshold when compared to billed usage (685.0 kwh).,Interval Data Quality,70158196,"70150.0",2026-01-14 03:37:56.991,20260114,ALR-scheduled__2026-01-13T08:00:00+00:00
FPLC-RS44NET4,202601,DIFFBILLCOMP,Interval cut (251.08 kwh) is outside the 10.0% threshold when compared to billed usage (685.0 kwh).,Interval Data Quality,70158196,"70150.0",2026-01-14 03:37:56.991,20260114,ALR-scheduled__2026-01-13T08:00:00+00:00
FPLC-RS44NET9,202404,DIFFBILLCOMP,Interval cut (1535.9 kwh) is outside the 10.0% threshold when compared to billed usage (1043.0 kwh).,Interval Data Quality,70504044,"47663.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,DIFFBILLCOMP,Interval cut (1009.75 kwh) is outside the 10.0% threshold when compared to billed usage (742.0 kwh).,Interval Data Quality,70622019,"74632.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET2,202402,BADINTV,The percent of bad intervals (13.8%) is outside of the 2.0% threshold.,Interval Data Quality,70548312,"73292.0",2024-02-27 16:46:40.299,20240227,ALR-scheduled__2024-02-26T18:30:00+00:00
FPLC-RS44NET4,202402,BADINTV,The percent of bad intervals (13.8%) is outside of the 2.0% threshold.,Interval Data Quality,70548312,"73292.0",2024-02-27 16:46:40.299,20240227,ALR-scheduled__2024-02-26T18:30:00+00:00
FPLC-RS44NET9,202402,BADINTV,The percent of bad intervals (13.8%) is outside of the 2.0% threshold.,Interval Data Quality,70548312,"73292.0",2024-02-27 16:46:40.299,20240227,ALR-scheduled__2024-02-26T18:30:00+00:00
FPLC-RS44NET2,202402,DIFFBILLCOMP,Interval cut (1517.58 kwh) is outside the 10.0% threshold when compared to billed usage (2005.0 kwh).,Interval Data Quality,70548312,"73292.0",2024-02-27 16:46:40.299,20240227,ALR-scheduled__2024-02-26T18:30:00+00:00
FPLC-RS44NET4,202402,DIFFBILLCOMP,Interval cut (1517.58 kwh) is outside the 10.0% threshold when compared to billed usage (2005.0 kwh).,Interval Data Quality,70548312,"73292.0",2024-02-27 16:46:40.299,20240227,ALR-scheduled__2024-02-26T18:30:00+00:00
FPLC-RS44NET9,202402,DIFFBILLCOMP,Interval cut (1517.58 kwh) is outside the 10.0% threshold when compared to billed usage (2005.0 kwh).,Interval Data Quality,70548312,"73292.0",2024-02-27 16:46:40.299,20240227,ALR-scheduled__2024-02-26T18:30:00+00:00
FPLC-RS44NET2,202402,DIFFBILLCOMP,Interval cut (1684.57 kwh) is outside the 10.0% threshold when compared to billed usage (959.0 kwh).,Interval Data Quality,70262914,"35696.0",2024-02-29 18:20:55.195,20240229,ALR-scheduled__2024-02-28T18:30:00+00:00
FPLC-RS44NET4,202402,DIFFBILLCOMP,Interval cut (1684.57 kwh) is outside the 10.0% threshold when compared to billed usage (959.0 kwh).,Interval Data Quality,70262914,"35696.0",2024-02-29 18:20:55.195,20240229,ALR-scheduled__2024-02-28T18:30:00+00:00
FPLC-RS44NET9,202402,DIFFBILLCOMP,Interval cut (1684.57 kwh) is outside the 10.0% threshold when compared to billed usage (959.0 kwh).,Interval Data Quality,70262914,"35696.0",2024-02-29 18:20:55.195,20240229,ALR-scheduled__2024-02-28T18:30:00+00:00
FPLC-RSEV,202501,DIFFBILLCOMP,Interval cut (2628.8 kwh) is outside the 10.0% threshold when compared to billed usage (1624.0 kwh).,Interval Data Quality,70013123,"233.0",2025-01-30 11:33:37.724,20250130,ALR-scheduled__2025-01-29T13:30:00+00:00
FPLC-RSEV,202501,DIFFBILLCOMP,Interval cut (2031.0 kwh) is outside the 10.0% threshold when compared to billed usage (1157.0 kwh).,Interval Data Quality,70065960,"250.0",2025-01-30 11:33:37.724,20250130,ALR-scheduled__2025-01-29T13:30:00+00:00
FPLC-RSEV,202501,DIFFBILLCOMP,Interval cut (1239.0 kwh) is outside the 10.0% threshold when compared to billed usage (1002.0 kwh).,Interval Data Quality,70154475,"251.0",2025-01-30 11:33:37.724,20250130,ALR-scheduled__2025-01-29T13:30:00+00:00
FPLC-RSEV,202501,DIFFBILLCOMP,Interval cut (1683.0 kwh) is outside the 10.0% threshold when compared to billed usage (1177.0 kwh).,Interval Data Quality,70172234,"266.0",2025-01-30 11:33:37.724,20250130,ALR-scheduled__2025-01-29T13:30:00+00:00
FPLC-RSEV,202501,DIFFBILLCOMP,Interval cut (1134.0 kwh) is outside the 10.0% threshold when compared to billed usage (703.0 kwh).,Interval Data Quality,70274649,"214.0",2025-01-30 11:33:37.724,20250130,ALR-scheduled__2025-01-29T13:30:00+00:00
FPLC-RSEV,202501,DIFFBILLCOMP,Interval cut (1853.0 kwh) is outside the 10.0% threshold when compared to billed usage (1124.0 kwh).,Interval Data Quality,70462664,"559.0",2025-01-30 11:33:37.724,20250130,ALR-scheduled__2025-01-29T13:30:00+00:00
FPLC-RSEV,202501,DIFFBILLCOMP,Interval cut (1963.8 kwh) is outside the 10.0% threshold when compared to billed usage (1460.0 kwh).,Interval Data Quality,70006394,"224.0",2025-01-31 10:25:59.652,20250131,ALR-scheduled__2025-01-30T13:30:00+00:00
FPLC-RSEV,202501,DIFFBILLCOMP,Interval cut (1565.0 kwh) is outside the 10.0% threshold when compared to billed usage (1139.0 kwh).,Interval Data Quality,70039975,"266.0",2025-01-31 10:25:59.652,20250131,ALR-scheduled__2025-01-30T13:30:00+00:00
FPLC-RSEV,202501,DIFFBILLCOMP,Interval cut (1761.95 kwh) is outside the 10.0% threshold when compared to billed usage (1373.0 kwh).,Interval Data Quality,70053071,"422.0",2025-01-31 10:25:59.652,20250131,ALR-scheduled__2025-01-30T13:30:00+00:00
FPLC-RSEV,202501,DIFFBILLCOMP,Interval cut (2263.25 kwh) is outside the 10.0% threshold when compared to billed usage (1636.0 kwh).,Interval Data Quality,70148787,"412.0",2025-01-31 10:25:59.652,20250131,ALR-scheduled__2025-01-30T13:30:00+00:00
FPLC-RSEV,202501,DIFFBILLCOMP,Interval cut (2513.26 kwh) is outside the 10.0% threshold when compared to billed usage (2183.0 kwh).,Interval Data Quality,70223560,"553.0",2025-01-31 10:25:59.652,20250131,ALR-scheduled__2025-01-30T13:30:00+00:00
FPLC-RSEV,202501,DIFFBILLCOMP,Interval cut (1132.68 kwh) is outside the 10.0% threshold when compared to billed usage (964.0 kwh).,Interval Data Quality,70650219,"574.0",2025-01-31 10:25:59.652,20250131,ALR-scheduled__2025-01-30T13:30:00+00:00
FPLC-RS1EV,202501,DIFFBILLCOMP,Interval cut (313.71 kwh) is outside the 10.0% threshold when compared to billed usage (380.0 kwh).,Interval Data Quality,70053071,"3734.0",2025-01-31 10:25:59.652,20250131,ALR-scheduled__2025-01-30T13:30:00+00:00
FPLC-RSEV,202501,BADINTV,The percent of bad intervals (6.4%) is outside of the 2.0% threshold.,Interval Data Quality,70490078,"453.0",2025-02-01 10:01:55.873,20250201,ALR-scheduled__2025-01-31T13:30:00+00:00
FPLC-RS44NET9,202501,DIFFBILLCOMP,Interval cut (1728.22 kwh) is outside the 10.0% threshold when compared to billed usage (1033.0 kwh).,Interval Data Quality,70281751,"56916.0",2025-02-01 10:01:55.873,20250201,ALR-scheduled__2025-01-31T13:30:00+00:00
FPLC-RSEV,202501,DIFFBILLCOMP,Interval cut (1728.22 kwh) is outside the 10.0% threshold when compared to billed usage (1033.0 kwh).,Interval Data Quality,70281751,"265.0",2025-02-01 10:01:55.873,20250201,ALR-scheduled__2025-01-31T13:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (3468.0 kwh) is outside the 10.0% threshold when compared to billed usage (2532.0 kwh).,Interval Data Quality,70013123,"233.0",2025-06-29 13:01:37.615,20250629,ALR-scheduled__2025-06-28T13:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (2559.0 kwh) is outside the 10.0% threshold when compared to billed usage (1586.0 kwh).,Interval Data Quality,70065960,"250.0",2025-06-29 13:01:37.615,20250629,ALR-scheduled__2025-06-28T13:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (2178.0 kwh) is outside the 10.0% threshold when compared to billed usage (1892.0 kwh).,Interval Data Quality,70154475,"251.0",2025-06-29 13:01:37.615,20250629,ALR-scheduled__2025-06-28T13:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (3765.0 kwh) is outside the 10.0% threshold when compared to billed usage (3083.0 kwh).,Interval Data Quality,70172234,"266.0",2025-06-29 13:01:37.615,20250629,ALR-scheduled__2025-06-28T13:30:00+00:00
FPLC-RS44NET2,202501,DIFFBILLCOMP,Interval cut (2042.98 kwh) is outside the 10.0% threshold when compared to billed usage (1033.0 kwh).,Interval Data Quality,70281751,"56916.0",2025-02-01 10:01:55.873,20250201,ALR-scheduled__2025-01-31T13:30:00+00:00
FPLC-RS44NET4,202501,DIFFBILLCOMP,Interval cut (314.76 kwh) is outside the 10.0% threshold when compared to billed usage (1033.0 kwh).,Interval Data Quality,70281751,"56916.0",2025-02-01 10:01:55.873,20250201,ALR-scheduled__2025-01-31T13:30:00+00:00
FPLC-RSEV,202506,DIFFBILLCOMP,Interval cut (2182.0 kwh) is outside the 10.0% threshold when compared to billed usage (1518.0 kwh).,Interval Data Quality,70462664,"559.0",2025-06-29 13:01:37.615,20250629,ALR-scheduled__2025-06-28T13:30:00+00:00
FPLC-RS1EV,202501,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70490078,"7462.0",2025-02-01 10:01:55.873,20250201,ALR-scheduled__2025-01-31T13:30:00+00:00
FPLC-RSEV,202502,DIFFBILLCOMP,Interval cut (1666.0 kwh) is outside the 10.0% threshold when compared to billed usage (1156.0 kwh).,Interval Data Quality,70013123,"233.0",2025-03-01 11:48:46.522,20250301,ALR-scheduled__2025-02-28T13:30:00+00:00
FPLC-RSEV,202501,METERCHANGE,Meter 5837687 (type 741222) started on 2024-12-14T00:00:00.000-05:00.,Master Data,70490078,"453.0",2025-02-01 10:01:55.873,20250201,ALR-scheduled__2025-01-31T13:30:00+00:00
